booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,,amount,discount,date_of_booking
1899,129987,Stayed,2022-02-27,2022-02-28,1,646,,3084,783,2022-02-25
1110,138286,Stayed,2022-02-25,2022-02-26,1,355,,3054,646,2022-02-25
1772,182491,Cancelled,2022-03-26,2022-03-27,1,234,,3509,891,2022-02-25
1773,182491,Stayed,2022-02-26,2022-02-27,1,234,,3444,728,2022-02-25
1222,183794,Stayed,2022-02-25,2022-02-26,2,132,,10137,2145,2022-02-25
1198,189735,Stayed,2022-03-25,2022-03-26,1,315,,3679,779,2022-02-25
1555,192011,Stayed,2022-02-25,2022-02-26,1,176,,2315,490,2022-02-25
1554,193136,Stayed,2022-02-25,2022-02-26,1,176,,2600,572,2022-02-25
1255,194849,Stayed,2022-02-26,2022-02-28,1,428,,9227,2030,2022-02-25
1131,196829,Stayed,2022-02-26,2022-03-03,1,612,,8769,1855,2022-02-25
1463,197733,Cancelled,2022-02-26,2022-02-27,1,13,,2079,440,2022-02-25
1776,199279,Cancelled,2022-02-26,2022-02-28,1,335,,6162,1355,2022-02-25
1403,3510,Stayed,2022-02-26,2022-02-27,1,21,,2144,453,2022-02-26
1655,6006,Cancelled,2022-02-27,2022-02-28,1,522,,2404,508,2022-02-26
1730,8066,Stayed,2022-02-26,2022-02-27,1,919,,1754,371,2022-02-26
1042,19943,Stayed,2022-03-03,2022-03-04,1,684,,3574,756,2022-02-26
1672,27328,Stayed,2022-03-17,2022-03-20,1,997,,14360,3038,2022-02-26
1562,32005,Stayed,2022-02-26,2022-02-27,1,517,,1884,398,2022-02-26
1330,37622,Stayed,2022-02-27,2022-03-01,1,166,,8057,1705,2022-02-26
1333,46140,Stayed,2022-02-27,2022-02-28,1,350,,2469,543,2022-02-26
1807,54065,Stayed,2022-02-26,2022-02-27,1,59,,2014,426,2022-02-26
1083,57801,Stayed,2022-02-27,2022-02-28,1,86,,1777,376,2022-02-26
1705,60395,Stayed,2022-02-26,2022-02-27,1,169,,1169,248,2022-02-26
1011,66762,Cancelled,2022-03-04,2022-03-05,1,109,,3184,673,2022-02-26
1082,75795,Stayed,2022-02-26,2022-02-28,1,86,,3656,773,2022-02-26
1816,101446,No Show,2022-02-26,2022-02-27,1,670,,2274,481,2022-02-26
1817,101446,Cancelled,2022-02-26,2022-02-27,1,670,,2274,481,2022-02-26
1021,106508,Stayed,2022-02-26,2022-02-27,1,109,,2664,563,2022-02-26
1729,121698,Stayed,2022-02-27,2022-02-28,1,124,,2354,597,2022-02-26
1072,124252,Stayed,2022-03-07,2022-03-08,1,944,,3045,645,2022-02-26
1044,125092,Stayed,2022-02-27,2022-02-28,1,160,,2664,563,2022-02-26
1362,126821,Cancelled,2022-02-27,2022-03-01,1,62,,4417,935,2022-02-26
1777,132205,Cancelled,2022-03-01,2022-03-02,1,800,,3868,851,2022-02-26
1460,141201,Stayed,2022-02-27,2022-02-28,1,13,,1819,385,2022-02-26
1906,154121,Stayed,2022-02-26,2022-02-27,2,652,,5717,1451,2022-02-26
1670,154852,Stayed,2022-02-27,2022-02-28,1,996,,2794,591,2022-02-26
1292,158191,Stayed,2022-02-26,2022-02-27,1,205,,2599,550,2022-02-26
1159,172114,Stayed,2022-02-26,2022-02-27,1,691,,1516,321,2022-02-26
1451,187982,Stayed,2022-03-02,2022-03-03,1,449,,2308,508,2022-02-26
1549,3207,Stayed,2022-02-27,2022-02-28,1,346,,1819,385,2022-02-27
1600,6085,Stayed,2022-03-03,2022-03-04,1,77,,2183,462,2022-02-27
1461,10362,Stayed,2022-02-27,2022-02-28,1,13,,1819,385,2022-02-27
1564,13060,Stayed,2022-03-01,2022-03-02,1,50,,2404,508,2022-02-27
1601,13359,Stayed,2022-02-27,2022-02-28,1,77,,1888,399,2022-02-27
1828,14674,Cancelled,2022-02-28,2022-03-01,1,162,,2508,530,2022-02-27
1311,14778,Cancelled,2022-03-03,2022-03-06,1,135,,7406,1566,2022-02-27
1337,15447,Stayed,2022-02-27,2022-02-28,1,366,,1560,396,2022-02-27
1338,15447,Stayed,2022-02-28,2022-03-01,1,366,,2072,455,2022-02-27
1801,17092,Stayed,2022-03-04,2022-03-05,1,500,,2144,453,2022-02-27
1497,22963,Cancelled,2022-02-28,2022-03-01,1,440,,2144,453,2022-02-27
1124,30990,Cancelled,2022-02-28,2022-03-01,1,84,,1884,398,2022-02-27
1345,48657,Stayed,2022-02-27,2022-02-28,2,375,,2857,605,2022-02-27
1574,50187,Stayed,2022-02-27,2022-02-28,1,578,,2794,591,2022-02-27
1081,57801,Stayed,2022-02-28,2022-03-01,1,86,,1945,411,2022-02-27
1089,57801,Stayed,2022-03-01,2022-03-02,1,86,,1633,345,2022-02-27
1504,58858,Stayed,2022-02-27,2022-02-28,1,16,,2404,508,2022-02-27
1127,61353,Stayed,2022-03-04,2022-03-05,1,894,,2924,618,2022-02-27
1067,62006,Stayed,2022-02-28,2022-03-02,1,245,,4675,989,2022-02-27
1068,62006,Cancelled,2022-02-27,2022-03-02,1,245,,6868,1453,2022-02-27
1043,66598,Stayed,2022-02-27,2022-02-28,1,160,,3184,673,2022-02-27
1112,72648,Stayed,2022-02-28,2022-03-01,1,597,,2555,540,2022-02-27
1921,78365,Stayed,2022-03-01,2022-03-02,1,619,,2209,468,2022-02-27
1922,78365,Stayed,2022-02-28,2022-03-01,1,619,,2014,426,2022-02-27
1924,78365,Stayed,2022-02-27,2022-02-28,1,619,,2014,426,2022-02-27
1783,106210,Stayed,2022-02-28,2022-03-01,1,188,,2404,529,2022-02-27
1629,113889,Stayed,2022-02-27,2022-02-28,1,448,,1754,386,2022-02-27
1916,126588,Stayed,2022-02-28,2022-03-01,1,211,,3314,701,2022-02-27
1361,126821,Cancelled,2022-02-28,2022-03-01,1,62,,2144,453,2022-02-27
1740,127171,Cancelled,2022-03-14,2022-03-15,1,566,,7539,1659,2022-02-27
1741,127171,Cancelled,2022-03-16,2022-03-18,1,566,,15662,3445,2022-02-27
1742,127171,Cancelled,2022-03-15,2022-03-16,1,566,,7539,1659,2022-02-27
1743,127171,Cancelled,2022-03-10,2022-03-14,1,566,,31325,6892,2022-02-27
1501,134836,No Show,2022-03-04,2022-03-05,1,16,,2989,633,2022-02-27
1829,140493,Cancelled,2022-02-27,2022-02-28,2,162,,3536,748,2022-02-27
1830,140493,Cancelled,2022-02-27,2022-02-28,2,162,,3536,748,2022-02-27
1047,141430,Cancelled,2022-02-27,2022-02-28,1,486,,2209,561,2022-02-27
1923,142432,Stayed,2022-02-27,2022-03-01,1,619,,5197,1319,2022-02-27
1762,148880,Stayed,2022-02-27,2022-02-28,2,538,,11957,3035,2022-02-27
1415,155186,Stayed,2022-02-27,2022-02-28,1,29,,1884,398,2022-02-27
1020,161206,Stayed,2022-02-28,2022-03-01,1,109,,2924,618,2022-02-27
1158,172114,Stayed,2022-02-27,2022-02-28,1,691,,1595,338,2022-02-27
1336,182782,Cancelled,2022-03-01,2022-03-04,1,366,,5639,1194,2022-02-27
1787,186499,Stayed,2022-02-27,2022-02-28,1,117,,3444,875,2022-02-27
1300,186656,Stayed,2022-03-01,2022-03-03,1,668,,5847,1238,2022-02-27
1871,187033,Stayed,2022-03-01,2022-03-02,1,238,,3899,825,2022-02-27
1651,9560,Cancelled,2022-03-01,2022-03-02,1,365,,1364,0,2022-02-28
1459,10362,Stayed,2022-02-28,2022-03-01,1,13,,1819,385,2022-02-28
1426,13951,Cancelled,2022-03-02,2022-03-04,1,33,,3442,728,2022-02-28
1425,14499,Stayed,2022-03-02,2022-03-03,1,33,,1429,303,2022-02-28
1387,14708,Stayed,2022-03-01,2022-03-03,1,74,,4807,1057,2022-02-28
1335,15447,Stayed,2022-02-28,2022-03-01,1,366,,1560,343,2022-02-28
1414,20319,Stayed,2022-02-28,2022-03-01,7,29,,13056,3465,2022-02-28
1563,20754,Stayed,2022-03-03,2022-03-04,1,50,,2664,563,2022-02-28
1767,21716,Stayed,2022-03-02,2022-03-03,1,267,,5654,1196,2022-02-28
1496,22963,Cancelled,2022-03-01,2022-03-02,1,440,,2404,508,2022-02-28
1633,23493,Stayed,2022-02-28,2022-03-01,1,417,,2370,602,2022-02-28
1565,26860,Stayed,2022-02-28,2022-03-01,1,50,,2469,523,2022-02-28
1276,27492,Stayed,2022-02-28,2022-03-01,1,296,,2794,591,2022-02-28
1804,31449,Cancelled,2022-04-03,2022-04-09,1,261,,15974,3379,2022-02-28
1746,47396,Stayed,2022-03-02,2022-03-06,1,750,,10135,2230,2022-02-28
1571,57438,Stayed,2022-03-01,2022-03-03,2,50,,8575,2177,2022-02-28
1424,61311,Cancelled,2022-03-04,2022-03-05,1,33,,2014,426,2022-02-28
1066,62006,Stayed,2022-03-02,2022-03-03,1,245,,2327,493,2022-02-28
1045,67529,Stayed,2022-03-04,2022-03-05,1,486,,2664,677,2022-02-28
1599,72186,Cancelled,2022-03-04,2022-03-05,1,77,,2327,493,2022-02-28
1006,77745,Cancelled,2022-03-11,2022-03-14,1,571,,14750,3121,2022-02-28
1774,84630,Stayed,2022-02-28,2022-03-06,1,885,,16240,3435,2022-02-28
1536,91232,No Show,2022-03-01,2022-03-02,1,131,,1819,400,2022-02-28
1221,93346,Stayed,2022-03-01,2022-03-02,1,132,,3574,787,2022-02-28
1075,100305,Stayed,2022-03-01,2022-03-03,1,295,,5392,1141,2022-02-28
1398,103227,Cancelled,2022-02-28,2022-03-01,2,116,,3117,660,2022-02-28
1105,104980,No Show,2022-02-28,2022-03-01,1,161,,1405,297,2022-02-28
1106,104980,Stayed,2022-02-28,2022-03-01,1,161,,1463,309,2022-02-28
1057,122584,Cancelled,2022-03-06,2022-03-08,1,846,,7017,1485,2022-02-28
1167,137492,Stayed,2022-02-28,2022-03-01,1,820,,2274,481,2022-02-28
1691,148025,Stayed,2022-02-28,2022-03-01,1,704,,1594,351,2022-02-28
1763,148880,Stayed,2022-02-28,2022-03-01,2,538,,11892,2616,2022-02-28
1064,166201,Stayed,2022-06-01,2022-06-03,1,583,,6757,1430,2022-02-28
1157,172114,Stayed,2022-02-28,2022-03-01,1,691,,1580,334,2022-02-28
1302,190562,Cancelled,2022-02-28,2022-03-01,1,716,,2599,572,2022-02-28
1458,197733,Stayed,2022-03-01,2022-03-02,1,13,,1819,385,2022-02-28
2266,2263,Stayed,2022-03-01,2022-03-02,1,883,,3120,686,2022-03-01
2502,5868,Stayed,2022-03-03,2022-03-04,1,207,,1819,385,2022-03-01
2490,10362,Stayed,2022-03-01,2022-03-02,1,13,,1624,343,2022-03-01
2360,15447,Stayed,2022-03-01,2022-03-02,2,366,,4077,897,2022-03-01
2513,22963,Stayed,2022-03-01,2022-03-02,1,440,,2404,508,2022-03-01
2344,27905,Stayed,2022-03-02,2022-03-03,1,146,,3986,844,2022-03-01
2211,41034,Cancelled,2022-03-01,2022-03-03,1,978,,7732,1701,2022-03-01
2781,41279,Stayed,2022-03-03,2022-03-04,1,953,,3509,743,2022-03-01
2491,41471,Stayed,2022-03-01,2022-03-02,1,13,,2339,495,2022-03-01
2841,46976,Cancelled,2022-03-01,2022-03-02,1,567,,5654,1196,2022-03-01
2454,51037,Stayed,2022-03-02,2022-03-03,1,33,,1429,303,2022-03-01
2119,57801,Cancelled,2022-03-02,2022-03-03,1,86,,1897,402,2022-03-01
2093,70651,Stayed,2022-03-01,2022-03-02,1,383,,2794,591,2022-03-01
2325,73065,Stayed,2022-03-02,2022-03-03,1,314,,2209,468,2022-03-01
2275,76847,Stayed,2022-03-02,2022-03-04,1,473,,4157,880,2022-03-01
2667,77935,Stayed,2022-03-02,2022-03-03,1,522,,2014,426,2022-03-01
2184,82881,Cancelled,2022-04-14,2022-04-17,1,106,,10526,2226,2022-03-01
2681,88934,Stayed,2022-03-02,2022-03-03,1,478,,1624,343,2022-03-01
2337,91545,Cancelled,2022-03-21,2022-03-24,1,286,,7796,1649,2022-03-01
2807,100139,Stayed,2022-03-02,2022-03-04,1,234,,7407,1629,2022-03-01
2048,100771,Stayed,2022-03-01,2022-03-02,1,195,,2014,426,2022-03-01
2553,108360,Cancelled,2022-03-04,2022-03-05,1,399,,2404,508,2022-03-01
2455,109230,Cancelled,2022-03-03,2022-03-04,1,33,,2014,426,2022-03-01
2746,116321,Stayed,2022-03-01,2022-03-02,1,724,,2079,458,2022-03-01
2941,126588,Stayed,2022-03-01,2022-03-02,1,211,,3704,783,2022-03-01
2849,133115,Stayed,2022-03-01,2022-03-03,1,261,,4027,853,2022-03-01
2030,144909,Stayed,2022-03-11,2022-03-13,1,755,,8057,1705,2022-03-01
2727,153931,Cancelled,2022-03-07,2022-03-08,1,704,,2054,435,2022-03-01
2202,172114,Stayed,2022-03-01,2022-03-02,1,691,,2053,435,2022-03-01
2259,183359,Stayed,2022-03-05,2022-03-07,1,132,,6757,1430,2022-03-01
2407,193175,Stayed,2022-03-01,2022-03-03,1,74,,4547,963,2022-03-01
2534,220,Stayed,2022-03-02,2022-03-03,1,955,,1949,413,2022-03-02
2441,9133,Stayed,2022-03-11,2022-03-12,1,33,,2014,426,2022-03-02
2489,10362,Stayed,2022-03-02,2022-03-03,1,13,,1884,398,2022-03-02
2359,15447,Stayed,2022-03-02,2022-03-03,1,366,,2092,460,2022-03-02
2610,45644,Stayed,2022-03-02,2022-03-03,1,50,,2534,536,2022-03-02
2096,59140,Stayed,2022-03-02,2022-03-03,1,274,,3769,798,2022-03-02
2711,60296,Cancelled,2022-03-06,2022-03-07,1,342,,2859,605,2022-03-02
2824,60998,Stayed,2022-03-02,2022-03-04,1,800,,5728,1261,2022-03-02
2856,109075,Stayed,2022-03-03,2022-03-04,1,59,,2014,426,2022-03-02
2413,118827,No Show,2022-03-02,2022-03-03,1,116,,1884,398,2022-03-02
2414,118827,Cancelled,2022-03-03,2022-03-04,1,116,,1754,371,2022-03-02
2077,118918,Cancelled,2022-03-02,2022-03-03,1,486,,2144,453,2022-03-02
2756,121698,Stayed,2022-03-02,2022-03-03,1,124,,2293,582,2022-03-02
2204,137492,Stayed,2022-03-02,2022-03-03,1,820,,2274,481,2022-03-02
2935,139513,Cancelled,2022-03-07,2022-03-08,2,648,,5187,1098,2022-03-02
2726,153931,Cancelled,2022-03-07,2022-03-08,1,704,,1994,422,2022-03-02
2733,161137,Stayed,2022-03-02,2022-03-03,1,626,,1386,294,2022-03-02
2487,165031,Cancelled,2022-03-04,2022-03-05,1,13,,2014,426,2022-03-02
2412,172100,Cancelled,2022-03-15,2022-03-16,1,116,,2144,453,2022-03-02
2201,172114,Stayed,2022-03-02,2022-03-03,1,691,,1808,383,2022-03-02
2028,175955,Stayed,2022-03-02,2022-03-03,1,88,,2560,541,2022-03-02
2453,186767,Stayed,2022-03-02,2022-03-03,1,33,,1949,413,2022-03-02
2047,188210,Stayed,2022-03-02,2022-03-03,1,195,,1386,352,2022-03-02
2027,193036,Cancelled,2022-03-06,2022-03-12,1,88,,17893,3785,2022-03-02
2612,193630,Cancelled,2022-03-25,2022-03-26,1,241,,2079,440,2022-03-02
2660,5494,Stayed,2022-03-03,2022-03-04,1,365,,1754,0,2022-03-03
2821,7519,Stayed,2022-03-04,2022-03-06,1,800,,6869,1453,2022-03-03
2825,7519,Stayed,2022-03-03,2022-03-04,1,800,,3271,692,2022-03-03
2448,7731,Stayed,2022-03-03,2022-03-04,1,33,,1884,398,2022-03-03
2488,10362,Stayed,2022-03-03,2022-03-04,1,13,,1754,371,2022-03-03
2320,12354,Stayed,2022-03-03,2022-03-04,1,301,,3184,673,2022-03-03
2452,13951,Stayed,2022-03-03,2022-03-04,1,33,,1884,398,2022-03-03
2265,17715,Stayed,2022-03-03,2022-03-04,1,883,,3120,792,2022-03-03
2666,18521,Stayed,2022-03-03,2022-03-04,1,522,,2274,481,2022-03-03
2045,21196,Stayed,2022-03-03,2022-03-04,1,195,,2540,538,2022-03-03
2046,21196,Cancelled,2022-03-03,2022-03-04,1,195,,1859,394,2022-03-03
2541,33493,No Show,2022-03-03,2022-03-04,1,523,,2599,550,2022-03-03
2276,40129,Stayed,2022-03-03,2022-03-04,1,473,,1949,495,2022-03-03
2801,56281,Stayed,2022-03-10,2022-03-13,1,267,,21509,4732,2022-03-03
2334,62582,Cancelled,2022-03-10,2022-03-12,1,93,,4937,1253,2022-03-03
2419,63907,Stayed,2022-03-04,2022-03-05,1,21,,2794,591,2022-03-03
2625,63945,Stayed,2022-03-03,2022-03-04,1,77,,2200,465,2022-03-03
2342,67743,Cancelled,2022-03-04,2022-03-05,1,135,,2729,578,2022-03-03
2855,68922,Stayed,2022-03-04,2022-03-05,1,59,,2404,550,2022-03-03
2399,73873,Cancelled,2022-03-26,2022-03-29,2,701,,19492,4124,2022-03-03
2016,77745,Cancelled,2022-03-11,2022-03-13,1,571,,9357,1980,2022-03-03
2842,83686,Cancelled,2022-03-10,2022-03-11,1,500,,1949,413,2022-03-03
2114,85427,Stayed,2022-03-03,2022-03-04,1,295,,2599,550,2022-03-03
2500,86258,Stayed,2022-03-05,2022-03-06,1,207,,1754,386,2022-03-03
2260,91936,Cancelled,2022-03-03,2022-03-04,1,132,,4354,921,2022-03-03
2390,106977,Cancelled,2022-03-04,2022-03-05,1,62,,2469,523,2022-03-03
2555,108360,Stayed,2022-03-04,2022-03-05,1,848,,2599,550,2022-03-03
2141,117378,Cancelled,2022-03-24,2022-03-26,1,248,,7277,1540,2022-03-03
2776,117528,Cancelled,2022-03-03,2022-03-04,1,753,,2640,559,2022-03-03
2777,117528,Cancelled,2022-03-03,2022-03-04,1,753,,2640,559,2022-03-03
2952,126993,No Show,2022-03-03,2022-03-04,1,619,,2794,591,2022-03-03
2953,126993,Stayed,2022-03-03,2022-03-04,1,619,,2794,591,2022-03-03
2772,137032,Stayed,2022-03-03,2022-03-04,1,139,,1642,348,2022-03-03
2274,145519,Cancelled,2022-03-04,2022-03-05,2,473,,4937,1045,2022-03-03
2917,147285,Stayed,2022-03-03,2022-03-04,1,594,,2289,581,2022-03-03
2501,159558,No Show,2022-03-03,2022-03-06,1,207,,5585,1229,2022-03-03
2392,161884,Stayed,2022-03-03,2022-03-04,2,551,,8707,1843,2022-03-03
2393,161884,Stayed,2022-03-03,2022-03-04,2,551,,9422,1993,2022-03-03
2044,175582,Stayed,2022-03-04,2022-03-05,1,195,,2365,501,2022-03-03
2451,188432,Stayed,2022-03-04,2022-03-05,1,33,,2014,426,2022-03-03
2006,189314,No Show,2022-03-04,2022-03-05,1,252,,3237,685,2022-03-03
2085,189413,Stayed,2022-03-11,2022-03-12,2,250,,5067,1073,2022-03-03
2580,2133,Stayed,2022-03-04,2022-03-05,1,653,,2014,426,2022-03-04
2465,4595,No Show,2022-03-15,2022-03-16,1,37,,2209,468,2022-03-04
2447,5049,Stayed,2022-03-04,2022-03-05,1,33,,2014,426,2022-03-04
2277,8605,Cancelled,2022-03-04,2022-03-05,1,170,,2339,495,2022-03-04
2509,11665,Cancelled,2022-03-05,2022-03-06,1,629,,1884,398,2022-03-04
2406,13846,Cancelled,2022-03-05,2022-03-06,1,74,,2729,578,2022-03-04
2609,25479,Cancelled,2022-03-04,2022-03-05,1,50,,3054,646,2022-03-04
2750,25876,Stayed,2022-03-18,2022-03-19,1,514,,2144,453,2022-03-04
2697,25889,Stayed,2022-03-07,2022-03-08,1,877,,2924,618,2022-03-04
2103,41098,Stayed,2022-03-04,2022-03-05,1,583,,2014,426,2022-03-04
2206,55490,Stayed,2022-03-07,2022-03-10,1,280,,6236,1583,2022-03-04
2020,66762,Stayed,2022-03-04,2022-03-05,1,109,,3119,660,2022-03-04
2704,68193,Cancelled,2022-04-10,2022-04-14,1,703,,11435,2419,2022-03-04
2763,71320,No Show,2022-03-04,2022-03-05,1,697,,2534,536,2022-03-04
2450,88880,Cancelled,2022-03-04,2022-03-05,1,33,,2404,508,2022-03-04
2339,92416,Stayed,2022-03-04,2022-03-05,1,683,,4224,893,2022-03-04
2245,101173,Stayed,2022-03-06,2022-03-11,1,315,,14931,3158,2022-03-04
2401,106487,Cancelled,2022-03-04,2022-03-05,1,378,,3899,825,2022-03-04
2014,122584,Stayed,2022-03-06,2022-03-08,1,571,,5067,1073,2022-03-04
2319,124286,Cancelled,2022-03-04,2022-03-05,1,301,,3184,701,2022-03-04
2885,129376,Stayed,2022-03-04,2022-03-05,1,685,,2469,543,2022-03-04
2019,142194,Cancelled,2022-03-11,2022-03-12,1,109,,3119,660,2022-03-04
2510,143053,Stayed,2022-03-04,2022-03-05,1,629,,2079,458,2022-03-04
2116,159448,Stayed,2022-03-20,2022-03-25,1,86,,8860,1949,2022-03-04
2397,162144,Stayed,2022-03-04,2022-03-05,1,233,,3054,646,2022-03-04
2745,162534,Stayed,2022-03-04,2022-03-05,1,724,,3119,792,2022-03-04
2042,187466,Stayed,2022-03-05,2022-03-06,1,195,,1997,422,2022-03-04
2595,192035,Stayed,2022-03-06,2022-03-07,1,346,,2274,481,2022-03-04
2029,193036,Stayed,2022-03-06,2022-03-09,1,88,,8822,1867,2022-03-04
2155,196829,Stayed,2022-03-06,2022-03-09,1,154,,5066,1114,2022-03-04
2486,197733,Cancelled,2022-03-05,2022-03-06,1,13,,1884,398,2022-03-04
2190,199850,Cancelled,2022-03-05,2022-03-06,1,244,,2144,453,2022-03-04
2900,834,Stayed,2022-03-10,2022-03-11,1,772,,3769,957,2022-03-05
2596,3398,Cancelled,2022-03-17,2022-03-18,1,346,,1949,413,2022-03-05
2425,11800,Cancelled,2022-03-05,2022-03-06,1,3,,1949,413,2022-03-05
2512,22963,Cancelled,2022-03-06,2022-03-07,1,440,,2339,495,2022-03-05
2735,28523,Stayed,2022-03-06,2022-03-07,1,326,,2274,578,2022-03-05
2389,32718,No Show,2022-03-05,2022-03-06,1,62,,1689,358,2022-03-05
2611,40981,Stayed,2022-03-05,2022-03-06,1,578,,3119,660,2022-03-05
2168,55369,Stayed,2022-03-08,2022-03-11,1,612,,5390,1141,2022-03-05
2449,61311,Stayed,2022-03-05,2022-03-06,1,33,,1884,398,2022-03-05
2321,95107,Cancelled,2022-03-05,2022-03-06,1,301,,2664,677,2022-03-05
2754,96027,Stayed,2022-03-05,2022-03-06,2,660,,3247,688,2022-03-05
2579,96563,Stayed,2022-03-05,2022-03-06,1,653,,2339,495,2022-03-05
2844,100197,Stayed,2022-03-06,2022-03-07,1,500,,1884,398,2022-03-05
2415,100935,Stayed,2022-03-05,2022-03-06,1,178,,2209,486,2022-03-05
2710,101088,No Show,2022-03-05,2022-03-06,1,693,,2274,481,2022-03-05
2651,113889,Stayed,2022-03-05,2022-03-06,1,448,,2209,486,2022-03-05
2411,118827,Stayed,2022-03-05,2022-03-06,1,116,,1624,343,2022-03-05
2785,130893,Cancelled,2022-03-06,2022-03-07,1,750,,2664,677,2022-03-05
2934,139513,Stayed,2022-03-07,2022-03-08,2,648,,4111,1044,2022-03-05
2381,142058,Stayed,2022-03-08,2022-03-10,1,187,,7017,1543,2022-03-05
2485,142628,Stayed,2022-03-05,2022-03-06,1,13,,1559,330,2022-03-05
2961,143748,Cancelled,2022-03-06,2022-03-07,1,853,,3054,646,2022-03-05
2748,144052,Stayed,2022-03-05,2022-03-06,1,507,,1949,413,2022-03-05
2725,153931,Stayed,2022-03-07,2022-03-08,1,704,,1620,343,2022-03-05
2076,190191,Stayed,2022-03-05,2022-03-07,1,486,,4417,971,2022-03-05
2648,4121,Stayed,2022-03-06,2022-03-07,1,58,,2209,468,2022-03-06
2496,6268,Stayed,2022-03-10,2022-03-11,1,207,,1949,429,2022-03-06
2474,8704,Stayed,2022-03-06,2022-03-07,1,449,,1906,404,2022-03-06
2926,8760,Cancelled,2022-04-13,2022-04-16,1,646,,7601,1608,2022-03-06
2258,11989,No Show,2022-03-06,2022-03-07,1,557,,2924,644,2022-03-06
2037,22534,Stayed,2022-03-06,2022-03-08,1,232,,4007,848,2022-03-06
2025,42387,Stayed,2022-03-10,2022-03-11,1,88,,2568,543,2022-03-06
2857,43287,Stayed,2022-03-07,2022-03-08,1,69,,1949,413,2022-03-06
2279,62527,Stayed,2022-03-15,2022-03-16,1,73,,2989,633,2022-03-06
2249,64580,Cancelled,2022-03-06,2022-03-20,3,309,,119629,26319,2022-03-06
2251,67743,Cancelled,2022-03-07,2022-03-08,1,48,,2794,710,2022-03-06
2079,71382,Stayed,2022-03-07,2022-03-10,1,486,,6560,1443,2022-03-06
2915,72061,Stayed,2022-03-10,2022-03-11,1,620,,3054,646,2022-03-06
2832,72844,Stayed,2022-03-06,2022-03-07,1,117,,4159,880,2022-03-06
2109,76836,Stayed,2022-03-14,2022-03-16,1,944,,4347,920,2022-03-06
2015,77745,Cancelled,2022-03-10,2022-03-13,1,571,,12539,2652,2022-03-06
2893,93508,Cancelled,2022-03-06,2022-03-07,1,44,,1624,343,2022-03-06
2041,100771,Stayed,2022-03-07,2022-03-08,1,195,,2674,565,2022-03-06
2280,107041,Cancelled,2022-03-16,2022-03-17,1,73,,2664,563,2022-03-06
2624,108360,Cancelled,2022-03-06,2022-03-07,1,77,,1888,399,2022-03-06
2075,115643,Stayed,2022-03-06,2022-03-07,1,486,,2794,591,2022-03-06
2783,120340,Cancelled,2022-03-07,2022-03-08,1,330,,4549,963,2022-03-06
2391,123989,Stayed,2022-03-06,2022-03-07,1,62,,2144,472,2022-03-06
2514,134836,Cancelled,2022-03-11,2022-03-12,1,16,,2599,550,2022-03-06
2346,163907,Cancelled,2022-03-14,2022-03-15,1,398,,4419,935,2022-03-06
2843,167248,Stayed,2022-03-06,2022-03-07,1,500,,1754,386,2022-03-06
2700,168488,Stayed,2022-03-10,2022-03-12,1,831,,8707,1843,2022-03-06
2410,172100,Stayed,2022-03-10,2022-03-11,1,116,,1819,385,2022-03-06
2551,173979,Stayed,2022-03-10,2022-03-12,1,181,,3377,715,2022-03-06
2723,180438,Stayed,2022-03-11,2022-03-12,1,704,,3479,736,2022-03-06
2242,188854,Cancelled,2022-03-07,2022-03-08,1,315,,3189,674,2022-03-06
2043,189081,Cancelled,2022-03-06,2022-03-07,1,195,,2722,576,2022-03-06
2336,2827,Stayed,2022-03-26,2022-03-28,1,286,,5197,1100,2022-03-07
2499,7970,Stayed,2022-03-07,2022-03-08,1,207,,1624,343,2022-03-07
2477,8704,Stayed,2022-03-07,2022-03-12,1,449,,10329,2185,2022-03-07
2273,10067,Cancelled,2022-03-09,2022-03-10,1,473,,2144,453,2022-03-07
2372,12485,Stayed,2022-03-07,2022-03-08,2,348,,4677,990,2022-03-07
2532,13091,Cancelled,2022-03-07,2022-03-08,1,955,,1537,326,2022-03-07
2400,19246,Stayed,2022-03-14,2022-03-25,1,378,,45360,11515,2022-03-07
2683,28412,Stayed,2022-03-08,2022-03-09,1,702,,2014,443,2022-03-07
2335,35093,Cancelled,2022-03-09,2022-03-12,1,93,,7344,1616,2022-03-07
2473,36632,Stayed,2022-03-08,2022-03-10,1,449,,3812,806,2022-03-07
2850,37981,Cancelled,2022-03-08,2022-03-09,1,261,,2014,443,2022-03-07
2531,41627,Stayed,2022-03-08,2022-03-09,1,955,,2306,488,2022-03-07
2923,41757,Stayed,2022-03-07,2022-03-08,1,411,,3509,891,2022-03-07
2839,46174,Stayed,2022-03-09,2022-03-10,1,325,,2794,591,2022-03-07
2638,47195,Stayed,2022-03-07,2022-03-08,1,364,,2014,426,2022-03-07
2169,55369,Stayed,2022-03-07,2022-03-08,1,612,,2144,453,2022-03-07
2820,58198,Stayed,2022-03-08,2022-03-11,1,800,,10284,2610,2022-03-07
2498,65068,Stayed,2022-03-07,2022-03-08,1,207,,1624,343,2022-03-07
2106,66909,Stayed,2022-03-08,2022-03-10,1,245,,4389,928,2022-03-07
2012,77745,Cancelled,2022-03-10,2022-03-13,1,571,,12995,2749,2022-03-07
